timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663313427906,310,GraphQL - findAdminBulletinPosts - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-2,text,true,,5285,1909,3,3,https://staging.sproutabout.com/service/graphql,310,0,0
1663313427901,356,GraphQL - findAdminBulletins - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-1,text,true,,1917,2309,3,3,https://staging.sproutabout.com/service/graphql,356,0,0
1663313428026,311,GraphQL - findAdminBulletinPosts - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-3,text,true,,5285,1909,3,3,https://staging.sproutabout.com/service/graphql,311,0,0
1663313428217,395,GraphQL - findAdminBulletins - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-2,text,true,,1917,2309,3,3,https://staging.sproutabout.com/service/graphql,395,0,0
1663313428338,388,GraphQL - findAdminBulletins - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-3,text,true,,1917,2309,3,3,https://staging.sproutabout.com/service/graphql,388,0,0
1663313428259,546,GraphQL - findTeacherClassroomModeBulletinPosts - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-1,text,true,,89965,2200,3,3,https://staging.sproutabout.com/service/graphql,541,0,0
1663313428806,393,GraphQL - createBulletin - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-1,text,true,,1688,2392,3,3,https://staging.sproutabout.com/service/graphql,393,0,0
1663313429200,285,GraphQL - Find Child Profile - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-1,text,true,,1954,2035,3,3,https://staging.sproutabout.com/service/graphql,285,0,0
1663313428727,895,GraphQL - findTeacherClassroomModeBulletinPosts - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-3,text,true,,89965,2200,3,3,https://staging.sproutabout.com/service/graphql,451,0,0
1663313428613,1054,GraphQL - findTeacherClassroomModeBulletinPosts - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-2,text,true,,89965,2200,3,3,https://staging.sproutabout.com/service/graphql,606,0,0
1663313429485,361,GraphQL - Find All Child records By School and Status,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-1,text,true,,9961,2008,3,3,https://staging.sproutabout.com/service/graphql,361,0,0
1663313429623,402,GraphQL - createBulletin - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-3,text,true,,1688,2392,3,3,https://staging.sproutabout.com/service/graphql,402,0,0
1663313429668,408,GraphQL - createBulletin - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-2,text,true,,1688,2392,3,3,https://staging.sproutabout.com/service/graphql,408,0,0
1663313429846,394,GraphQL - Find All Child records By Class,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-1,text,true,,7365,1956,3,3,https://staging.sproutabout.com/service/graphql,394,0,0
1663313430026,284,GraphQL - Find Child Profile - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-3,text,true,,1947,2035,3,3,https://staging.sproutabout.com/service/graphql,284,0,0
1663313430077,282,GraphQL - Find Child Profile - HTTP Request,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-2,text,true,,1952,2035,3,3,https://staging.sproutabout.com/service/graphql,282,0,0
1663313430241,350,GraphQL - Find All Child records By School,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-1,text,true,,24560,1745,3,3,https://staging.sproutabout.com/service/graphql,349,0,0
1663313430311,314,GraphQL - Find All Child records By School and Status,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-3,text,true,,9959,2008,2,2,https://staging.sproutabout.com/service/graphql,314,0,0
1663313430360,388,GraphQL - Find All Child records By School and Status,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-2,text,true,,9961,2008,2,2,https://staging.sproutabout.com/service/graphql,387,0,0
1663313430627,332,GraphQL - Find All Child records By Class,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-3,text,true,,7365,1956,2,2,https://staging.sproutabout.com/service/graphql,332,0,0
1663313430748,323,GraphQL - Find All Child records By Class,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-2,text,true,,7366,1956,2,2,https://staging.sproutabout.com/service/graphql,323,0,0
1663313430960,509,GraphQL - Find All Child records By School,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-3,text,true,,24558,1745,2,2,https://staging.sproutabout.com/service/graphql,285,0,0
1663313431072,511,GraphQL - Find All Child records By School,200,OK,Thread Group - APIs from Bulletin Script - 3% 12-2,text,true,,24559,1745,1,1,https://staging.sproutabout.com/service/graphql,291,0,0
